Starting Training Loop...
[0/500][0/52]	Loss_D: 2.0059	Loss_G: 8.3291	D(x): 0.8242	D(G(z)): 0.7806 / 0.0005
[32/500][0/52]	Loss_D: 1.7412	Loss_G: 9.2970	D(x): 0.9905	D(G(z)): 0.7464 / 0.0003
[32/500][50/52]	Loss_D: 0.3460	Loss_G: 2.9670	D(x): 0.8291	D(G(z)): 0.1113 / 0.0681
[33/500][0/52]	Loss_D: 1.8316	Loss_G: 8.6035	D(x): 0.9754	D(G(z)): 0.7372 / 0.0003
[33/500][50/52]	Loss_D: 0.3613	Loss_G: 3.8349	D(x): 0.8390	D(G(z)): 0.1431 / 0.0295
[34/500][0/52]	Loss_D: 0.3776	Loss_G: 4.8137	D(x): 0.9512	D(G(z)): 0.2216 / 0.0120
[34/500][50/52]	Loss_D: 0.3246	Loss_G: 3.4431	D(x): 0.8180	D(G(z)): 0.0550 / 0.0444
[35/500][0/52]	Loss_D: 0.5358	Loss_G: 6.9867	D(x): 0.9735	D(G(z)): 0.3689 / 0.0014
[35/500][50/52]	Loss_D: 2.0446	Loss_G: 3.1152	D(x): 0.2136	D(G(z)): 0.0025 / 0.0937
[36/500][0/52]	Loss_D: 0.7551	Loss_G: 6.9977	D(x): 0.9902	D(G(z)): 0.4538 / 0.0013
[36/500][50/52]	Loss_D: 0.3151	Loss_G: 3.4877	D(x): 0.9133	D(G(z)): 0.1879 / 0.0341
[37/500][0/52]	Loss_D: 0.2686	Loss_G: 4.0924	D(x): 0.9351	D(G(z)): 0.1652 / 0.0234
[37/500][50/52]	Loss_D: 0.1470	Loss_G: 2.9795	D(x): 0.9169	D(G(z)): 0.0531 / 0.0644
[38/500][0/52]	Loss_D: 1.0258	Loss_G: 8.5641	D(x): 0.9846	D(G(z)): 0.5424 / 0.0003
[38/500][50/52]	Loss_D: 0.3490	Loss_G: 4.5224	D(x): 0.8578	D(G(z)): 0.1322 / 0.0172
[39/500][0/52]	Loss_D: 0.3701	Loss_G: 3.3164	D(x): 0.7281	D(G(z)): 0.0167 / 0.0481
[39/500][50/52]	Loss_D: 0.1854	Loss_G: 4.7558	D(x): 0.9320	D(G(z)): 0.0982 / 0.0130
[40/500][0/52]	Loss_D: 0.6310	Loss_G: 7.2878	D(x): 0.9785	D(G(z)): 0.3773 / 0.0010
[40/500][50/52]	Loss_D: 0.1805	Loss_G: 5.1452	D(x): 0.9690	D(G(z)): 0.1299 / 0.0079
[41/500][0/52]	Loss_D: 0.1182	Loss_G: 3.8876	D(x): 0.9176	D(G(z)): 0.0268 / 0.0303
[41/500][50/52]	Loss_D: 0.3220	Loss_G: 5.1445	D(x): 0.9387	D(G(z)): 0.2095 / 0.0066
[42/500][0/52]	Loss_D: 0.1890	Loss_G: 4.2526	D(x): 0.8670	D(G(z)): 0.0303 / 0.0406
[42/500][50/52]	Loss_D: 0.2549	Loss_G: 4.0034	D(x): 0.9044	D(G(z)): 0.1195 / 0.0299
[43/500][0/52]	Loss_D: 0.2022	Loss_G: 4.3390	D(x): 0.9127	D(G(z)): 0.0930 / 0.0230
[43/500][50/52]	Loss_D: 0.2482	Loss_G: 4.6601	D(x): 0.9394	D(G(z)): 0.1540 / 0.0119
[44/500][0/52]	Loss_D: 0.8457	Loss_G: 8.8348	D(x): 0.9954	D(G(z)): 0.4355 / 0.0002
[44/500][50/52]	Loss_D: 0.3298	Loss_G: 4.2008	D(x): 0.8577	D(G(z)): 0.1393 / 0.0209
[45/500][0/52]	Loss_D: 0.2505	Loss_G: 5.4100	D(x): 0.9369	D(G(z)): 0.1363 / 0.0092
[45/500][50/52]	Loss_D: 0.2878	Loss_G: 4.4959	D(x): 0.9109	D(G(z)): 0.1248 / 0.0149
[46/500][0/52]	Loss_D: 0.2316	Loss_G: 4.6840	D(x): 0.9608	D(G(z)): 0.1588 / 0.0113
[46/500][50/52]	Loss_D: 0.0841	Loss_G: 4.2325	D(x): 0.9563	D(G(z)): 0.0357 / 0.0234
[47/500][0/52]	Loss_D: 0.3313	Loss_G: 6.4145	D(x): 0.9604	D(G(z)): 0.2089 / 0.0022
[47/500][50/52]	Loss_D: 0.3145	Loss_G: 3.5552	D(x): 0.7906	D(G(z)): 0.0039 / 0.0582
[48/500][0/52]	Loss_D: 1.1824	Loss_G: 11.2220	D(x): 0.9981	D(G(z)): 0.5496 / 0.0000
[48/500][50/52]	Loss_D: 0.1154	Loss_G: 4.7014	D(x): 0.9736	D(G(z)): 0.0772 / 0.0120
[49/500][0/52]	Loss_D: 1.9143	Loss_G: 15.2147	D(x): 0.9994	D(G(z)): 0.7729 / 0.0000
[49/500][50/52]	Loss_D: 0.4184	Loss_G: 2.4723	D(x): 0.7660	D(G(z)): 0.0725 / 0.1084
[50/500][0/52]	Loss_D: 0.6059	Loss_G: 7.5487	D(x): 0.9572	D(G(z)): 0.3346 / 0.0008
[50/500][50/52]	Loss_D: 0.2985	Loss_G: 4.6339	D(x): 0.9036	D(G(z)): 0.1438 / 0.0127
[51/500][0/52]	Loss_D: 0.3277	Loss_G: 6.4168	D(x): 0.9902	D(G(z)): 0.2546 / 0.0020
[51/500][50/52]	Loss_D: 0.1741	Loss_G: 5.5382	D(x): 0.9576	D(G(z)): 0.1137 / 0.0055
[52/500][0/52]	Loss_D: 0.1112	Loss_G: 4.6935	D(x): 0.9859	D(G(z)): 0.0831 / 0.0152
[52/500][50/52]	Loss_D: 0.1403	Loss_G: 5.2306	D(x): 0.9454	D(G(z)): 0.0711 / 0.0073
[53/500][0/52]	Loss_D: 0.1807	Loss_G: 5.5528	D(x): 0.9932	D(G(z)): 0.1356 / 0.0055
[53/500][50/52]	Loss_D: 0.1011	Loss_G: 4.9224	D(x): 0.9706	D(G(z)): 0.0633 / 0.0116
[54/500][0/52]	Loss_D: 0.1011	Loss_G: 5.0387	D(x): 0.9392	D(G(z)): 0.0293 / 0.0158
[54/500][50/52]	Loss_D: 0.1735	Loss_G: 5.1682	D(x): 0.8685	D(G(z)): 0.0078 / 0.0100
[55/500][0/52]	Loss_D: 0.3172	Loss_G: 8.6174	D(x): 0.9911	D(G(z)): 0.2397 / 0.0004
[55/500][50/52]	Loss_D: 0.1425	Loss_G: 5.7068	D(x): 0.9798	D(G(z)): 0.1044 / 0.0055
[56/500][0/52]	Loss_D: 0.0862	Loss_G: 3.9475	D(x): 0.9698	D(G(z)): 0.0511 / 0.0226
[56/500][50/52]	Loss_D: 0.2061	Loss_G: 6.6774	D(x): 0.9865	D(G(z)): 0.1591 / 0.0020
[57/500][0/52]	Loss_D: 0.3212	Loss_G: 8.4534	D(x): 0.9995	D(G(z)): 0.2249 / 0.0004
[57/500][50/52]	Loss_D: 0.9404	Loss_G: 9.4053	D(x): 0.9835	D(G(z)): 0.4915 / 0.0002
[58/500][0/52]	Loss_D: 0.2042	Loss_G: 4.8607	D(x): 0.8523	D(G(z)): 0.0073 / 0.0215
[58/500][50/52]	Loss_D: 0.3212	Loss_G: 4.9199	D(x): 0.8857	D(G(z)): 0.1279 / 0.0123
[59/500][0/52]	Loss_D: 0.4688	Loss_G: 8.5772	D(x): 0.9858	D(G(z)): 0.2628 / 0.0004
[59/500][50/52]	Loss_D: 0.0710	Loss_G: 5.8404	D(x): 0.9466	D(G(z)): 0.0132 / 0.0060
[60/500][0/52]	Loss_D: 0.0958	Loss_G: 4.1826	D(x): 0.9387	D(G(z)): 0.0301 / 0.0190
[60/500][50/52]	Loss_D: 0.0602	Loss_G: 5.0213	D(x): 0.9681	D(G(z)): 0.0254 / 0.0120
[61/500][0/52]	Loss_D: 0.2740	Loss_G: 7.4437	D(x): 0.9906	D(G(z)): 0.1902 / 0.0009
[61/500][50/52]	Loss_D: 0.0809	Loss_G: 4.9052	D(x): 0.9799	D(G(z)): 0.0533 / 0.0098
[62/500][0/52]	Loss_D: 0.0693	Loss_G: 5.3969	D(x): 0.9941	D(G(z)): 0.0587 / 0.0072
[62/500][50/52]	Loss_D: 0.0546	Loss_G: 5.3588	D(x): 0.9655	D(G(z)): 0.0176 / 0.0069
[63/500][0/52]	Loss_D: 0.3081	Loss_G: 7.3533	D(x): 0.9963	D(G(z)): 0.2010 / 0.0008
[63/500][50/52]	Loss_D: 0.0466	Loss_G: 4.3402	D(x): 0.9813	D(G(z)): 0.0271 / 0.0151
[64/500][0/52]	Loss_D: 0.0611	Loss_G: 5.0402	D(x): 0.9616	D(G(z)): 0.0191 / 0.0115
[64/500][50/52]	Loss_D: 0.0500	Loss_G: 4.6572	D(x): 0.9654	D(G(z)): 0.0127 / 0.0215
[65/500][0/52]	Loss_D: 0.0863	Loss_G: 6.0885	D(x): 0.9952	D(G(z)): 0.0713 / 0.0030
[65/500][50/52]	Loss_D: 0.0808	Loss_G: 4.6953	D(x): 0.9368	D(G(z)): 0.0121 / 0.0152
[66/500][0/52]	Loss_D: 0.0295	Loss_G: 5.2470	D(x): 0.9869	D(G(z)): 0.0159 / 0.0103
[66/500][50/52]	Loss_D: 0.1515	Loss_G: 6.8181	D(x): 0.9952	D(G(z)): 0.1055 / 0.0015
[67/500][0/52]	Loss_D: 0.8375	Loss_G: 19.4603	D(x): 0.9997	D(G(z)): 0.4601 / 0.0000
[67/500][50/52]	Loss_D: 0.7127	Loss_G: 5.1979	D(x): 0.7340	D(G(z)): 0.1400 / 0.0151
[68/500][0/52]	Loss_D: 0.4632	Loss_G: 5.1173	D(x): 0.7800	D(G(z)): 0.0362 / 0.0186
[68/500][50/52]	Loss_D: 0.2362	Loss_G: 5.3224	D(x): 0.9696	D(G(z)): 0.1711 / 0.0065
[69/500][0/52]	Loss_D: 0.3560	Loss_G: 5.6372	D(x): 0.7731	D(G(z)): 0.0121 / 0.0132
[69/500][50/52]	Loss_D: 0.2452	Loss_G: 4.8568	D(x): 0.8778	D(G(z)): 0.0662 / 0.0191
[70/500][0/52]	Loss_D: 0.2387	Loss_G: 5.2780	D(x): 0.9251	D(G(z)): 0.1077 / 0.0088
[70/500][50/52]	Loss_D: 0.0396	Loss_G: 6.4121	D(x): 0.9663	D(G(z)): 0.0045 / 0.0028
[71/500][0/52]	Loss_D: 2.5968	Loss_G: 16.3854	D(x): 1.0000	D(G(z)): 0.8430 / 0.0000
[71/500][50/52]	Loss_D: 0.0640	Loss_G: 4.8913	D(x): 0.9659	D(G(z)): 0.0270 / 0.0129
[72/500][0/52]	Loss_D: 0.2063	Loss_G: 4.7015	D(x): 0.8530	D(G(z)): 0.0140 / 0.0261
[72/500][50/52]	Loss_D: 0.1415	Loss_G: 4.7706	D(x): 0.9393	D(G(z)): 0.0654 / 0.0127
[73/500][0/52]	Loss_D: 1.0137	Loss_G: 12.2984	D(x): 0.9982	D(G(z)): 0.5027 / 0.0000
[73/500][50/52]	Loss_D: 0.1035	Loss_G: 5.5725	D(x): 0.9145	D(G(z)): 0.0086 / 0.0098
[74/500][0/52]	Loss_D: 0.0481	Loss_G: 5.6481	D(x): 0.9923	D(G(z)): 0.0371 / 0.0066
[74/500][50/52]	Loss_D: 0.0524	Loss_G: 4.7595	D(x): 0.9842	D(G(z)): 0.0345 / 0.0116
[75/500][0/52]	Loss_D: 0.0547	Loss_G: 4.3162	D(x): 0.9822	D(G(z)): 0.0356 / 0.0154
[75/500][50/52]	Loss_D: 0.0322	Loss_G: 5.3918	D(x): 0.9871	D(G(z)): 0.0187 / 0.0099
[76/500][0/52]	Loss_D: 0.0321	Loss_G: 4.8031	D(x): 0.9963	D(G(z)): 0.0276 / 0.0116
[76/500][50/52]	Loss_D: 0.0363	Loss_G: 5.4755	D(x): 0.9890	D(G(z)): 0.0246 / 0.0073
[77/500][0/52]	Loss_D: 0.3137	Loss_G: 8.8192	D(x): 0.9986	D(G(z)): 0.2383 / 0.0003
[77/500][50/52]	Loss_D: 0.0618	Loss_G: 4.6984	D(x): 0.9628	D(G(z)): 0.0221 / 0.0155
[78/500][0/52]	Loss_D: 0.0410	Loss_G: 5.4851	D(x): 0.9683	D(G(z)): 0.0079 / 0.0064
[78/500][50/52]	Loss_D: 0.0348	Loss_G: 5.6174	D(x): 0.9747	D(G(z)): 0.0087 / 0.0061
[79/500][0/52]	Loss_D: 0.0310	Loss_G: 5.3000	D(x): 0.9828	D(G(z)): 0.0133 / 0.0095
[79/500][50/52]	Loss_D: 0.0563	Loss_G: 5.1860	D(x): 0.9878	D(G(z)): 0.0418 / 0.0065
[80/500][0/52]	Loss_D: 0.0211	Loss_G: 5.8480	D(x): 0.9897	D(G(z)): 0.0105 / 0.0057
[80/500][50/52]	Loss_D: 0.0391	Loss_G: 5.5719	D(x): 0.9694	D(G(z)): 0.0070 / 0.0058
[81/500][0/52]	Loss_D: 0.0377	Loss_G: 5.5599	D(x): 0.9947	D(G(z)): 0.0313 / 0.0051
[81/500][50/52]	Loss_D: 0.0341	Loss_G: 4.9667	D(x): 0.9837	D(G(z)): 0.0173 / 0.0097
[82/500][0/52]	Loss_D: 0.1382	Loss_G: 8.1705	D(x): 0.9988	D(G(z)): 0.1224 / 0.0004
[82/500][50/52]	Loss_D: 0.0223	Loss_G: 5.7638	D(x): 0.9873	D(G(z)): 0.0093 / 0.0062
[83/500][0/52]	Loss_D: 0.1183	Loss_G: 7.6731	D(x): 0.9970	D(G(z)): 0.0904 / 0.0008
[83/500][50/52]	Loss_D: 0.0279	Loss_G: 5.3994	D(x): 0.9936	D(G(z)): 0.0212 / 0.0055
[84/500][0/52]	Loss_D: 0.2017	Loss_G: 9.0496	D(x): 0.9982	D(G(z)): 0.1432 / 0.0004
[84/500][50/52]	Loss_D: 0.0392	Loss_G: 6.0521	D(x): 0.9825	D(G(z)): 0.0208 / 0.0037
[85/500][0/52]	Loss_D: 0.0318	Loss_G: 5.6177	D(x): 0.9797	D(G(z)): 0.0109 / 0.0088
[85/500][50/52]	Loss_D: 0.0467	Loss_G: 5.2373	D(x): 0.9627	D(G(z)): 0.0070 / 0.0104
[86/500][0/52]	Loss_D: 0.0461	Loss_G: 5.7043	D(x): 0.9942	D(G(z)): 0.0380 / 0.0057
[86/500][50/52]	Loss_D: 0.0301	Loss_G: 6.0940	D(x): 0.9965	D(G(z)): 0.0256 / 0.0037
[87/500][0/52]	Loss_D: 0.0144	Loss_G: 5.6033	D(x): 0.9951	D(G(z)): 0.0094 / 0.0066
[87/500][50/52]	Loss_D: 0.0382	Loss_G: 5.8763	D(x): 0.9863	D(G(z)): 0.0233 / 0.0041
[88/500][0/52]	Loss_D: 0.4824	Loss_G: 20.1059	D(x): 0.9995	D(G(z)): 0.3374 / 0.0000
[88/500][50/52]	Loss_D: 0.6592	Loss_G: 5.8035	D(x): 0.8003	D(G(z)): 0.0693 / 0.0111
[89/500][0/52]	Loss_D: 0.2184	Loss_G: 6.1334	D(x): 0.9052	D(G(z)): 0.0801 / 0.0053
[89/500][50/52]	Loss_D: 0.3534	Loss_G: 3.6144	D(x): 0.7938	D(G(z)): 0.0328 / 0.0546
[90/500][0/52]	Loss_D: 0.3152	Loss_G: 6.7305	D(x): 0.9501	D(G(z)): 0.2138 / 0.0019
[90/500][50/52]	Loss_D: 0.2095	Loss_G: 3.9904	D(x): 0.8883	D(G(z)): 0.0659 / 0.0285
[91/500][0/52]	Loss_D: 0.0465	Loss_G: 5.5019	D(x): 0.9815	D(G(z)): 0.0264 / 0.0074
[91/500][50/52]	Loss_D: 0.1664	Loss_G: 5.8502	D(x): 0.9744	D(G(z)): 0.1110 / 0.0047
[92/500][0/52]	Loss_D: 0.0744	Loss_G: 5.0426	D(x): 0.9859	D(G(z)): 0.0559 / 0.0101
[92/500][50/52]	Loss_D: 0.0431	Loss_G: 5.4459	D(x): 0.9763	D(G(z)): 0.0175 / 0.0105
[93/500][0/52]	Loss_D: 0.0457	Loss_G: 5.3470	D(x): 0.9919	D(G(z)): 0.0351 / 0.0074
[93/500][50/52]	Loss_D: 0.0930	Loss_G: 4.8300	D(x): 0.9431	D(G(z)): 0.0298 / 0.0120
[94/500][0/52]	Loss_D: 0.0269	Loss_G: 5.6569	D(x): 0.9871	D(G(z)): 0.0136 / 0.0056
[94/500][50/52]	Loss_D: 0.0409	Loss_G: 5.6860	D(x): 0.9801	D(G(z)): 0.0194 / 0.0073
[95/500][0/52]	Loss_D: 0.0358	Loss_G: 5.0470	D(x): 0.9929	D(G(z)): 0.0279 / 0.0122
[95/500][50/52]	Loss_D: 0.0313	Loss_G: 5.8080	D(x): 0.9795	D(G(z)): 0.0103 / 0.0057
[96/500][0/52]	Loss_D: 1.4345	Loss_G: 20.3453	D(x): 0.9999	D(G(z)): 0.6640 / 0.0000
[96/500][50/52]	Loss_D: 0.0498	Loss_G: 6.0692	D(x): 0.9710	D(G(z)): 0.0181 / 0.0046
[97/500][0/52]	Loss_D: 0.1178	Loss_G: 6.0271	D(x): 0.9872	D(G(z)): 0.0899 / 0.0043
[97/500][50/52]	Loss_D: 0.0629	Loss_G: 4.9551	D(x): 0.9568	D(G(z)): 0.0165 / 0.0120
[98/500][0/52]	Loss_D: 0.0510	Loss_G: 6.3856	D(x): 0.9723	D(G(z)): 0.0214 / 0.0045
[98/500][50/52]	Loss_D: 0.0689	Loss_G: 5.9968	D(x): 0.9736	D(G(z)): 0.0377 / 0.0057
[99/500][0/52]	Loss_D: 0.0818	Loss_G: 5.4198	D(x): 0.9979	D(G(z)): 0.0682 / 0.0070
[99/500][50/52]	Loss_D: 0.0258	Loss_G: 5.7059	D(x): 0.9873	D(G(z)): 0.0127 / 0.0055
[100/500][0/52]	Loss_D: 0.0359	Loss_G: 5.0177	D(x): 0.9788	D(G(z)): 0.0136 / 0.0099
[100/500][50/52]	Loss_D: 0.0235	Loss_G: 5.6731	D(x): 0.9892	D(G(z)): 0.0122 / 0.0058
[101/500][0/52]	Loss_D: 0.0479	Loss_G: 5.6204	D(x): 0.9991	D(G(z)): 0.0435 / 0.0057
[101/500][50/52]	Loss_D: 0.0356	Loss_G: 5.2999	D(x): 0.9816	D(G(z)): 0.0164 / 0.0089
[102/500][0/52]	Loss_D: 0.0313	Loss_G: 5.5407	D(x): 0.9871	D(G(z)): 0.0179 / 0.0079
[102/500][50/52]	Loss_D: 0.0221	Loss_G: 5.4234	D(x): 0.9879	D(G(z)): 0.0098 / 0.0066
[103/500][0/52]	Loss_D: 0.0309	Loss_G: 6.1575	D(x): 0.9929	D(G(z)): 0.0219 / 0.0034
[103/500][50/52]	Loss_D: 0.0318	Loss_G: 5.1104	D(x): 0.9825	D(G(z)): 0.0138 / 0.0102
[104/500][0/52]	Loss_D: 0.0409	Loss_G: 5.7141	D(x): 0.9905	D(G(z)): 0.0300 / 0.0050
[104/500][50/52]	Loss_D: 0.0187	Loss_G: 5.8609	D(x): 0.9950	D(G(z)): 0.0134 / 0.0050
[105/500][0/52]	Loss_D: 0.0393	Loss_G: 5.8667	D(x): 0.9893	D(G(z)): 0.0274 / 0.0056
[105/500][50/52]	Loss_D: 0.0140	Loss_G: 6.1597	D(x): 0.9909	D(G(z)): 0.0047 / 0.0039
[106/500][0/52]	Loss_D: 0.0340	Loss_G: 5.6034	D(x): 0.9975	D(G(z)): 0.0303 / 0.0060
[106/500][50/52]	Loss_D: 0.0364	Loss_G: 6.2115	D(x): 0.9697	D(G(z)): 0.0052 / 0.0058
[107/500][0/52]	Loss_D: 0.0198	Loss_G: 5.9518	D(x): 0.9939	D(G(z)): 0.0134 / 0.0057
[107/500][50/52]	Loss_D: 0.0225	Loss_G: 5.6899	D(x): 0.9822	D(G(z)): 0.0043 / 0.0049
[108/500][0/52]	Loss_D: 0.0225	Loss_G: 5.3704	D(x): 0.9989	D(G(z)): 0.0209 / 0.0059
